Word,Count
'DATE_RFC822',1
provide,1
\config,\,1
punctuation,1
\elipsis,\,1
Deprecated,1
\quoted-printable,\,1
$this->imageSize[1],1
'ci_session';,1
_where_in(),1
https://bugs.php.net/bug.php?id=51192,1
http://php.net/html-entity-decode,1
\"\read"\\,1
Heinrich,1
\epoc..."\\,1
array),1
(FALSE,1
Stuff..,1
Initialise,1
\"\set"\\,1
charset-related,1
alias),1
Group,1
Assemble,1
as:,1
http://codeigniter.com/user_guide/libraries/utf8.html,1
\"\</p>\n</"\\,1
describe,1
*************************,1
\array('database',\,1
deactive,1
mycontroller,1
text/overlay,1
\overriding,\,1
REPERCUSSIONS!,1
5.2.6,1
throwing,1
buffer..,1
self-referencing,1
\"\title"\\,1
\imagefilledrectangle($rgb,\,1
\reject,\,1
'#</p></#',1
values',1
'lang:',1
\'\\1',\,1
auto-regenerating,1
marks,1
Pre-processes,1
Fields,1
(database.table.column),1
Tries,1
$b,1
application/vendor/autoload.php,1
Destination,1
Fermeture,1
\date(DATE_RFC822,\,1
browsers),1
alpha-numeric,1
'cookie_httponly',1
subtract,1
$this->news_model->get_news();,1
Generic,1
\disk"\\,1
\mechanism,\,1
indicates,1
.'(?<attributes>(?:[\s\042\047/=]*',1
$p,1
drop-down,1
\=\r\n"\\,1
jpg,1
IN(list),1
CI_,1
\CI_Utf8,\,1
beginning/end,1
':',1
http://www.hardened-php.net/suhosin/,1
\"\0\,1
$this->upload_path);,1
DES,1
boost,1
signatures,1
\subdirectory,\,1
release,1
Of,1
components:,1
Horizontal,1
intentional,1
(a-z,1
\attributes,\,1
kids,1
Google,1
FAULT,1
\Mail,\,1
(have,1
skip;,1
////////////////////////,1
Stringify,1
customised,1
kilobytes,1
linebreaks,1
\suffix,\,1
\"\full"\\,1
(hostname.database.table.column),1
ext,1
$this->next_prev_url);,1
addWatermark('stamp.png');,1
unset($original);,1
\OSes,\,1
Every,1
10g+),1
ready,1
encodes,1
Handled,1
')',1
$view,1
point:,1
Property,1
(gif,1
Etc..,1
$data['team1'],1
\codes,\,1
constant),1
45,1
files:,1
$digest,1
thinking,1
Bash,1
Highlights,1
\Bill,\,1
*SUB-DIR,1
alternate,1
messing,1
HTTP(S),1
\JUpload,\,1
overwrites,1
biSizeImage;,1
htmlspecialchars($content);,1
Beat,1
Again,1
\otherwise,\,1
REQUIRED,1
\Down,\,1
boy,1
valid-ish,1
\gz,\,1
e.g.:,1
\$blurHeight*0.5-$distHeight,\,1
$autoload['packages'],1
Repeater,1
\<,\,1
(square),1
recommends,1
\OK,\,1
Flash,1
$generator_name,1
FILE,1
'/');,1
(\r\n),1
\pdo,\,1
\phpthumb.sourceforge.net],\,1
$this->team_model->record_count();,1
his,1
subsequents,1
Another,1
CI_Zip,1
BELOW,1
width/height/type,1
spiral,1
\load,\,1
\str_replace('{previous_url}',\,1
omitted,1
not_like(),1
Exact,1
\server,\,1
$routing['function'],1
Height,1
validation_data,1
people,1
$newname,1
'cookie_path',1
$this->announcement_model->get_announcement();,1
repeated,1
influences,1
biSize;,1
_get_validation_object(),1
Reflection,1
CI_Email::print_debugger(),1
RC4,1
(binary,1
\proxy_ip2,\,1
$destroy,1
http://www.ciphersbyritter.com/GLOSSARY.HTM#IV,1
\copies,\,1
'#(&nbsp;\s*)+<('.$this->block_elements.')#',1
\MCrypt,\,1
complains,1
\mimetype,\,1
\buffalo,\,1
Procedural,1
substitute,1
\<plaintext,\,1
http://codeigniter.com/user_guide/libraries/user_agent.html,1
RFC2144,1
\iterations,\,1
Protection,1
'My,1
attributes:,1
continuing,1
downgraded,1
\null,\,1
\writable,\,1
came,1
purposes:,1
(so,1
$idiom,1
$word,1
\mime_content_type(),\,1
before/after,1
\axis,\,1
Sorter,1
pngs,1
Related,1
*always*,1
\1+$blurHeight*0.5-$distHeight,\,1
'/'),1
MESSAGE,1
PARAMETERS,1
'callbackAfterUploadManagement',1
$list,1
\"\Human"\\,1
isf,1
HTTP_CLIENT_IP,1
Bcc,1
\"\rowid"\\,1
$log_errors,1
prepares,1
descriptor,1
limiter,1
tock..,1
$table_data,1
\safety,\,1
overall,1
censored,1
scientific,1
registry,1
.jpg,1
affecting,1
$list[$i]),1
5.3.7,1
calendars,1
%Y,1
textareas,1
detecting,1
is_callable(),1
(remove,1
owned,1
$this->team_model->,1
http://codeigniter.com/user_guide/libraries/pagination.html,1
anyone,1
'value,1
$recipient,1
Get_Where,1
OPTIONAL,1
parameter),1
stretching,1
\"\Previous"\\,1
\unchanged,\,1
older,1
intercept,1
proceeding,1
Identifies,1
Group_get_type,1
Aviary,1
'Windows,1
clicked,1
CSV,1
\command,\,1
seemingly,1
$label,1
(compatibility),1
\$this->form_validation->set_rules('winner',\,1
or_where_in(),1
example.com/index.php?c=controller&m=function,1
intentionally!,1
\(1,2,3,\,1
type:,1
authority,1
Publicly-visible,1
void|string[],1
\First,\,1
Permitted,1
http://codeigniter.com/user_guide/helpers/array_helper.html,1
file),1
input');,1
$this->replacements['cal_cell_start'].$this->replacements['cal_cell_blank'].$this->replacements['cal_cell_end'];,1
is_writable,1
somewhat,1
15,1
db_connect(),1
\datum,\,1
\pattern,\,1
realpath,1
workaround,1
\G,\,1
add_dir(),1
'blowfish-compat',1
deleting,1
\entry,\,1
\'"\',\,1
encodings,1
visible,1
string(s),1
\'{@TAG}\\1\\2\\3',\,1
Pop-up,1
'ssl_cert',1
'quoted-printable',1
Hypertext,1
\long,\,1
culprit,1
\Instantiate,\,1
enclosing,1
binds,1
modulus,1
$this->product_id_rules,1
\<$2',\,1
\wasteful),\,1
ranks,1
http://codeigniter.com/user_guide/libraries/ftp.html,1
\lowercase,\,1
intended,1
\callable,\,1
Tack,1
removeClass,1
archive,1
non-tag,1
_wh(),1
sqlsrv_num_rows(),1
{@NBS},1
['password'],1
\s+,1
http://codeigniter.com/user_guide/helpers/path_helper.html,1
Accented,1
<embed>,1
insert_batch(),1
14,1
PRIMARY,1
seq_name,1
'smtp',1
\xhtml-11,\,1
exts,1
/index.php/welcome/<method_name>,1
helper',1
\"\b"\\,1
'K',1
CI2,1
meta,1
$auto_clear,1
($r1,1
BBEdit,1
(1|0),1
http://codeigniter.com/user_guide/general/managing_apps.html,1
Modify,1
processor,1
strongly,1
http://msdn.microsoft.com/library/en-us/gdi/bitmaps_1rw2.asp,1
Joe,1
killer,1
'/(<p[^>*?]>)<p>/',1
TB,1
bookeneded,1
cache-control,1
fullName:,1
CI_Loader::$_ci_model_paths,1
\"\index_page"\\,1
wishes,1
fall,1
renames,1
flusher,1
or_where(),1
reasonably,1
hurt,1
R,1
convenient,1
Utf8,1
repopulate,1
en,1
likewise,1
Usage,1
splits,1
quoted_printable_encode(),1
appending,1
'errormail',1
or_having,1
Swap,1
XML_RPC_Response,1
catch,1
Maintains,1
\url,\,1
serve,1
'www.',1
Insert_Batch,1
\"\system\,1
\rule,\,1
\"\file\,1
logs,1
disguised,1
textarea,1
$point2,1
Your,1
\shell_exec(),\,1
instructions,1
Why,1
\"\/team_admin/index"\;\,1
Optionally,1
\vertex,\,1
get_compiled_update(),1
upper-cased,1
expects,1
\localtime,\,1
$fixed_path_from_filemanager,1
$primary,1
\feeds,\,1
libs,1
(base,1
$types,1
'(test,1
array_shift(),1
in-memory,1
'...',1
$charlim,1
\$_FILES[$field]['type'],\,1
png,1
BOOTSTRAP,1
Time-attack-safe,1
\subdirectories,\,1
\matrix,\,1
'csrf_expire',1
computes,1
lang,1
Turns,1
CONFIGURABLE,1
http://www.gnu.org/software/libc/manual/html_node/Exit-Status.html,1
hash_equals(),1
'errors/page_missing';,1
Conversion,1
AES-192,1
\scalar,\,1
<![CDATA[,1
respect,1
JPEG,1
*suhosin.executor.disable_eval*,1
passing,1
{@TAG},1
Therefore,1
C,1
string:,1
bfType;,1
\$this->load->model('Model_form','',\,1
\'..',\,1
supported:,1
$this->replacements['cal_cell_end_today'],1
\position,\,1
mentioned,1
EXIT_USER_INPUT,1
\trusted,\,1
Merge,1
*disable_functions*,1
\"\for"\\,1
Vintage,1
$col_limit,1
keeping,1
Track,1
handlers,1
guaranteed,1
Trackbacks,1
vs,1
CI_Loader::file(),1
chain,1
\"\mail.example.com"\)\,1
\Technically,\,1
Symfony/Http-Foundation,1
\'[removed]',\,1
\do,\,1
csrf,1
PREG_OFFSET_CAPTURE,1
3.0,1
(stdlibc):,1
$_SERVER['QUERY_STRING'],1
where_not_in(),1
course,1
\"\[1.2.3.4]"\)\,1
$str;,1
publicly,1
coffee,1
sometime,1
DateTime::setTimestamp(),1
bfOffBits;,1
(w/o,1
<opening,1
let,1
$this->final_output,1
'team1_res',1
Swipe,1
Evaluate,1
\md5,\,1
$matches[1],1
'_',1
biYPelsPerMeter;,1
\array('first_model',\,1
CONNECTIVITY,1
?afterupload=1,1
non-space,1
\<body,\,1
.htaccess,1
\cached,\,1
browsing,1
hash(),1
'csrf_regenerate',1
setForceStretch(false);,1
construction,1
\label"\\,1
\"\set_update_batch"\\,1
['failover'],1
Pre-written,1
updatable,1
\"\http://"\\,1
compiler,1
\ID),\,1
exists..,1
\call,\,1
\imagecopymerge($rgb,\,1
Hacks,1
biXPelsPerMeter;,1
parents,1
nightmares,1
'ssl_verify',1
Words,1
\(host,\,1
'csrf_token_name',1
24,1
BC:,1
count($html_comments);,1
\same,\,1
visitors,1
UTYPE,1
http://codeigniter.com/user_guide/helpers/inflector_helper.html,1
emdash,1
$this->replacements['heading_next_cell']);,1
\autonomously,\,1
configure,1
\"\file"\\,1
\InvalidArgumentException,1
DB_driver,1
\array('url',\,1
\LIMIT,\,1
http://www.w3.org/TR/html5/links.html#linkTypes,1
apperture,1
$prev_month,1
Enclosure,1
'500,1
$array['name'],1
\Decode,\,1
forum,1
sha1,1
considers,1
$juploadPhpSupportClass,1
Instantiating,1
ext/standard,1
Interface,1
$newline,1
power,1
'BEFORE',1
ext/mbstring,1
$config['sess_save_path'],1
mailto,1
open_basedir,1
(shou,1
$select,1
__destruct();,1
anyhow,1
Width/Height,1
$str)),1
$fstr,1
(///),1
document.applets[],1
represents,1
reference:,1
_like(),1
Stored,1
Receive,1
Delivery,1
\foo)',\,1
http://codeigniter.com/user_guide/helpers/date_helper.html,1
vulnerable,1
constructing,1
$htdocs,1
sole,1
$file_path,1
\0,0,\,1
epoch,1
legend,1
dummy'.$_SERVER['REQUEST_URI']);,1
<?php,1
recipients,1
capabilities,1
returning,1
\$newImage,\,1
(needs,1
\mb_substr($str,\,1
Timezone,1
09),1
'default',1
date_format,1
batched,1
\100,\,1
lenght,1
buys,1
Priority,1
http://example.com/index.php/welcome/index,1
\timestamps/intervals,\,1
opens,1
CI_Config::site_url(),1
letters,1
programs,1
\"\incomplete\,1
<?xml,1
DOM,1
light-weight,1
\Date"\\,1
\date(DATE_W3C,\,1
Auto-commit,1
helper(),1
$data['news'],1
post-processed,1
Halting,1
UI,1
Ends,1
\"\_start"\\,1
name..,1
Match,1
page),1
Keeps,1
\essence,\,1
5.3.0,1
subnets,1
\$start,\,1
$base_folder,1
run-away,1
polute,1
\$chunks[$i],\,1
destroyed,1
http://php.net/hash_pbkdf2,1
http://codeigniter.com/user_guide/helpers/cookie_helper.html,1
Reponse,1
($g1,1
rewrite,1
aids,1
cms,1
objects),1
ICONV_ENABLED,1
installed,1
Oy,1
http://codeigniter.com/user_guide/helpers/language_helper.html,1
limitations,1
examples:,1
\type="\button"\\,1
fingerprint,1
Latest,1
\benchmark,\,1
highlight_string,1
purposively,1
$basepath,1
Attribute,1
$fontSize),1
\'{day}'),\,1
$view_cascade,1
prove,1
first),1
1-5,1
ExposureProgram,1
\encryption,\,1
edges,1
\"\>\n<p>"\,\,1
0+:,1
Humanize,1
smoother,1
\array('team'=>$query,'games'=>$query1,'category'=>$query4,'school'=>$output);\,1
OPTIONS,1
string/link,1
appendon,1
Videos,1
\itself,\,1
context,1
Timer,1
rounded,1
Backwards-compatibility,1
Important,1
se,1
$test_name,1
Orientation,1
Latin-1,1
\Similarly,\,1
enable/disable,1
#750,1
$img_url,1
Filenames,1
trim(),1
#aaa;,1
\"\related"\\,1
follows:,1
html,1
jupload,1
$errors,1
'welcome';,1
'server',1
\'Xiino',\,1
ref),1
\5.2.13,\,1
\$this->checkStringStartsWith('https://',\,1
Adjust,1
fooled,1
introduces,1
http://www.php.net/manual/en/ref.pdo-mysql.connection.php,1
full-sized,1
\thorough,\,1
\users,\,1
Marc,1
{/some_tag},1
Logger,1
getAttribute(),1
\'text/html',\,1
bits_per_pixel,1
\"\new_image"\\,1
zips,1
utility,1
stylesheet,1
$this->membership_model->retrieve_user($author);,1
Encoded,1
$relative_image_creation_name_to_prepend,1
TURNED,1
graceful,1
$,1
Directories,1
ensuring,1
++),1
$assign_to_config['name_of_config_item'],1
nicer,1
SHA-2,1
http://codeigniter.com/user_guide/installation/upgrade_200.html#encryption,1
evaluation,1
'<timestamp>'),1
shows,1
PEM,1
\"\/announcement_admin/index"\;\,1
stamp,1
http://channel.bitflux.ch/wiki/XSS_Prevention,1
virtual,1
minutes,1
prudent,1
$_FILES[$field]['type']),1
AUTO-LOADER,1
$upper,1
Gb,1
http://php.net/password_needs_rehash,1
$filepath),1
Traverse,1
$domain,1
Closes,1
_ci_,1
(English),1
IM,1
count($list);,1
$this->replacements['week_day_cell']);,1
mimetype:,1
Colorizes,1
http://php.net/hex2bin,1
Refer,1
table(s),1
charset=utf-8');,1
_unsigned,1
Standardizes,1
$library_src,1
max_length,1
automatically:,1
assumption,1
scripting,1
why,1
Mime-type,1
\m.member_id,\,1
road,1
https://bugs.php.net/bug.php?id=54709,1
($reduce_linebreaks,1
readable,1
<input,1
$html_escape,1
demo),1
(application/config/autoload.php),1
correlates,1
verbose,1
multi-byte,1
$sections,1
A-Z,1
'#',1
\Houston,\,1
Presse-papiers,1
$binds,1
whitelist,1
problably,1
allocated,1
Anything,1
application/views/errors/,1
.'[^\s\042\047a-z0-9>/=]*',1
'date,1
locally,1
proxies,1
allowed:,1
First:,1
\$this->form_validation->set_rules('team2_score',\,1
__set,1
0.9.34,1
'8bit'),1
\$this->get_month_name($month).'&nbsp;'.$year,\,1
autoloading,1
(Easy,1
implementations,1
'inline',1
\netpbm,\,1
'8bit',1
becomes,1
Unordered,1
\Apache,\,1
\returns,\,1
application/logs/,1
13),1
$recursing,1
depend,1
\behave,\,1
roll-back,1
user-inputted,1
\html,css\,1
aware,1
application/views/errors/error_general.php,1
\single,\,1
$column_name,1
lifting,1
\theory),\,1
$this->replacements['cal_cell_start_today'],1
CI_Pagination,1
$SQL,1
Timespan,1
path:,1
severity,1
http://bugs.php.net/bug.php?id=39693,1
\or,\,1
*package_path*(),1
means:,1
utf8,1
BCCs,1
gender,1
trust,1
RC2,1
auto-loading,1
postURL,1
filename/path,1
Set's,1
$this->match_model->school2($data['match']);,1
Generally,1
pseudo-random,1
belongs,1
$radius);,1
\9,\,1
$config['sess_match_ip'],1
http://php.net/mb_substr,1
\URL,\,1
\padding,\,1
.'(?:[^\s\042\047=><`]+|\s*\042[^\042]*\042|\s*\047[^\047]*\047|\s*(?U:[^\s\042\047=><`]*))',1
[x][0],1
Responsive,1
http://msdn.microsoft.com/library/en-us/gdi/bitmaps_62uq.asp,1
feature/change,1
\'<$1',\,1
$_level,1
Auto-linker,1
$dsn,1
license,1
\$_SESSION['RF']["\VIEW"\]=\,1
described,1
mini',1
$this->news_model->,1
CI_URI::$uri_string,1
\fix,\,1
buff,1
\str_replace(array('{content}',\,1
VIEW,1
hacks,1
table->generate,1
*_*.php,1
\"\codeigniter_lang.php"\\,1
http://codeigniter.com/user_guide/libraries/exceptions.html,1
Yes,1
\mouse,\,1
array('q'),1
Constructs,1
Update/serve,1
\placeholder="\ID\,1
Recursive,1
malformed,1
{unwrap}{/unwrap},1
CI_Config::$_config_paths,1
un-executable,1
decrypted,1
\Encoding"\\,1
Unsets,1
\xhtml-strict,\,1
/this/that/theother/,1
$disposition,1
multipart,1
stamps,1
\directly,\,1
alarm,1
(big,1
fixing,1
($this->image_library,1
move_uploaded_file(),1
CI_Driver_Library,1
scandir(),1
field's,1
english,1
Censoring,1
'/',1
$this->replacements['cal_cell_start_other'];,1
constructor:,1
interpret,1
$day_names,1
GD/GD2,1
13,1
$this->replacements['cal_cell_end_other'];,1
Flashdata,1
IPs,1
MB/operation,1
violate,1
'mysql',1
Expiration,1
stored_procedure(),1
profiling,1
database),1
\view,\,1
addText('testing...');,1
\earlier,\,1
\unwanted,\,1
(up,1
$heading,1
wich,1
2G,1
\"\image.jpg"\\,1
'words',1
\event,\,1
(Nginx),1
Access,1
dl(),1
\(scandir($source_dir,\,1
Differs,1
\"\/Users_Admin/index"\;\,1
$status_code,1
(text/html/attachment),1
Image_lib,1
\stripos(),\,1
chuggin',1
\style,\,1
Gen,1
gone,1
$ttol,1
set_header(),1
Characters',1
determinant,1
$subject,1
Choose,1
http://www.iana.org/assignments/http-status-codes/,1
Classes,1
\"\raw\,1
8.4.0,1
hassle,1
Then:,1
$header_name,1
\"\fldr"\\,1
Procedure,1
Ajax,1
class(es),1
extended,1
$old_str,1
\(Sunday,\,1
Browsers,1
Decorates,1
\type="\text"\');\,1
Third,1
\tabs,\,1
\comment,\,1
Feches,1
':,1
Once,1
\semicolons,\,1
\hash,\,1
\mysqli,\,1
Combiner,1
3-length,1
'class',1
'n,1
$data['teams'],1
$index_key,1
SessionHandlerInterface,1
\"\pre_controller"\\,1
globals,1
dog,1
strictly,1
\.$this->replacements['week_row_start']."\\n"\;\,1
\$this->load->view('includes/header',\,1
recently,1
exection,1
\\r,\,1
etc),1
'.(empty($this->hostname),1
'ericsson',1
CI_Exceptions::show_error(),1
Plural,1
$data['title'],1
($old_str,1
Taken,1
base64-encoded,1
AVG(field),1
\truncated,\,1
seed,1
opening/closing,1
http://codeigniter.com/user_guide/helpers/form_helper.html,1
CDATA,1
Defaults,1
\proxy_ip1,\,1
Responsible,1
\folder"\\,1
$c),1
SQLite3Result,1
\noted,\,1
Internally,1
bolded,1
$directory_depth,1
tacked,1
'j,1
&lt;blink&gt;,1
discarded,1
exploit,1
\str_replace('{week_day}',\,1
http://www.w3.org/Protocols/rfc2616/rfc2616-sec10.html,1
\slashes,\,1
domain),1
$_FILES,1
manages,1
$match[1],1
menubar:,1
\overwrite,\,1
http://codeigniter.com/user_guide/libraries/loader.html,1
\"\2.0\,1
if(),1
$log_error,1
byReference,1
\confusing,\,1
Socket,1
Second,1
\preg_replace('/^(.*?)<('.$this->block_elements.')/i',\,1
\href="\../filemanager/dialog.php?field_id=imgField&lang=en_EN&akey=myPrivateKey"\\,1
typo,1
node,1
is_unix,1
conditional,1
$rec_option,1
include_once(),1
property),1
['compress'],1
\value="\Files"\>\,1
Guide,1
Due,1
$data['school1'],1
multi-part,1
<>,1
_create_table,1
t',1
(multiple,1
I've,1
CI_Loader::helper(),1
\"\welcome"\\,1
Exploded,1
\5.6,\,1
sub,1
\email,\,1
unicode,1
version>,1
popen,1
recommend,1
'Database,1
\'foo',\,1
Postgres,1
{some_tag},1
$corner_style,1
penultimate,1
\clause,\,1
$config['migration_enabled'],1
decorate,1
OFF,1
brightness,1
\right,\,1
Matches,1
Translated,1
hive,1
HTTP_X_FORWARDED_FOR,1
php.net/manual/en/function.imagettftext.php,1
32-bit,1
\ibase,\,1
code'&#41;,1
to),1
channel,1
Profile,1
\new,\,1
bfReserved1;,1
\point,\,1
'body',1
'mixed',1
\<=,\,1
raises,1
CA,1
http://codeigniter.com/user_guide/libraries/calendar.html,1
taller,1
UNKNOWN_LANGUAGE.jpg,1
\$day),\,1
'127.0.0.1',1
Way,1
_format_newlines(),1
spam-protected,1
text-shadow:,1
UnitTesting,1
dependent,1
DateTime('<timestamp>'),1
CI_Security::$_csrf_token_name,1
http://codeigniter.com/user_guide/helpers/security_helper.html,1
shutdown,1
EDIT,1
\"\data\,1
Compulsary,1
prices,1
CI_Loader::$_ci_library_paths,1
\(mysql,\,1
top-left,1
md5($username.$salt);,1
encrypting/decrypting,1
visit,1
Gets,1
http://codeigniter.com/user_guide/libraries/form_validation.html,1
$this->hostname);,1
rely,1
precaution,1
Documents,1
i'm,1
max_length[5],1
BASEPATH));,1
strtolower,1
soon,1
\)?([^:?]+)(?:\:(\d+))?(\?.+)?#',\,1
Alternator,1
\$blurWidth*0.5-$distWidth,\,1
\item,\,1
\ampersands,\,1
SYSTEM,1
bfReserved2;,1
offsets,1
127,1
\conventions,\,1
$count,1
\str_replace('{next_url}',\,1
camelizes,1
\"\Host"\\,1
\MAX,\,1
preceded,1
say,1
commited,1
/////////////,1
king,1
integration,1
\installed,\,1
formData,1
netmask,1
function_usable(),1
\CI_URI::uri_to_assoc(),\,1
ROUTES,1
['username'],1
Skip,1
verify,1
silly,1
hex2bin(),1
Displays,1
\'Avantgo',\,1
strpos(),1
\discouraged"\\,1
blocked,1
\portable,\,1
session-id,1
$this->list_files($filepath);,1
Decimal,1
Submit,1
Maps,1
\Therefore,\,1
=&,1
'<timezone>'),1
None,1
DIRECTORY_SEPARATOR,1
(deprecated),1
\$this->replacements['heading_previous_cell'])."\\n"\;\,1
'ssl_capath',1
\missing,\,1
uploads,1
uncommented,1
\be,\,1
(obviously),1
resets,1
\gd,\,1
blue,1
warnings,1
\"\_end"\\,1
\'Ericsson',\,1
medium,1
Controls,1
localhost/';,1
Murkovic,1
FORWARD,1
descriptions,1
customization,1
filepath,1
anchor_class,1
image_resizing_width,1
application/cache/,1
overridden),1
$active_record,1
Product,1
\ones,\,1
Boolean,1
overlap,1
standardized,1
bitwise,1
somewhere,1
doc,1
Condition,1
CI_Email::$protocol,1
Uploads,1
['dbprefix'],1
\ability,\,1
EACH,1
xmlrpc,1
acquire,1
Relates,1
STRONGLY,1
http://php.net/array_column,1
_trans_status,1
opacity:,1
World,1
key(akey),1
translator,1
plugins,1
Operations,1
sub-directory,1
\"\/news_admin/index"\;\,1
@returns,1
\$this->input->post('team1_res'),\,1
quizzes,1
iconv's,1
'Open,1
Various,1
-Paul,1
(table.column),1
(odbc_fetch_array(),1
re-set,1
\basic,\,1
$total;,1
See:,1
FIFO,1
specially,1
_compile_*,1
collision,1
Negative,1
Black,1
password_verify(),1
held,1
extensively,1
\"\hidden_folder2"\\,1
['db_debug'],1
\external_filemanager_path:"\../filemanager/"\,\,1
$fatal,1
used:,1
\field,\,1
\"\swap"\\,1
\nesting,\,1
\$_SERVER['HTTP_HOST'].'/uscsportsportal',\,1
is_dir(),1
site_url,1
\"\on"\\,1
Document,1
Similar,1
\'10.0.1.200,192.168.5.0/24'\,1
programmer,1
hex-encoded,1
Hibbins,1
\bus,\,1
sendmail,1
supress,1
choices,1
\$this->load->view('admin/main_content',$data);\,1
1st,1
(CodeIgniter.php),1
$fixed_image_creation,1
Else,1
4.1,1
Ouverture,1
\|',\,1
mbstring.func_override,1
http://xmpphptoolkit.sourceforge.net/,1
non-existent,1
html_escape(),1
$this->migration->current(),1
?=,1
iconv.internal_encoding,1
'nokia',1
transform,1
\(0,1,2,3,\,1
truetype,1
'_'),1
$chunks[$i],1
\'mail',\,1
Instructions,1
$this->slash_item('base_url').end($x).'/';,1
\variable,\,1
*after*,1
Content-Transfer-Encoding,1
getter,1
CI_Output::$final_output,1
source/test/test1,1
200,1
\,)\,1
$img_path,1
(Apache,1
\"\array"\\,1
mind,1
probaly,1
'before',1
$time);,1
Engineers,1
files/folder,1
$return_object,1
{@DQ},1
PS,1
files/operation,1
$routing['directory'],1
\(?:script|xss).*?>#si',\,1
percentage,1
NOTES,1
timer..,1
harvested,1
Multi-select,1
\$_POST["\relpathinfo$cnt"\]\,1
folders/files,1
\md5sum,\,1
http://tldp.org/LDP/abs/html/exitcodes.html,1
\order,\,1
easier,1
soft-wrap,1
mb_substr(),1
Apache's,1
'news';,1
http://codeigniter.com/user_guide/libraries/parser.html,1
\'(',\,1
\exhaustive,\,1
\7.4,\,1
config:,1
'test.txt',1
\Hum,\,1
odbc_fetch_array(),1
'sqlsrv',1
so),1
Backslash,1
predefined,1
\str_replace('{heading}',\,1
Front-controller,1
\format,\,1
canonical,1
odbc_fetch_object(),1
octopus,1
$incoming,1
(black),1
]]></script>',1
$append,1
dupe,1
'rc4',1
Redis::connect(),1
$value);,1
\source,\,1
ico,1
\"\dialects"\\,1
image_resizing_height,1
04:38,1
\5.3.6,\,1
variant,1
requests),1
inadvertently,1
example.com/class/method/id/,1
Reactor,1
\filesize,\,1
colour,1
passwords,1
\[\d\s"\\'`;,\/\=\(\x00\x0B\x09\x0C]\,1
Address:,1
\imagealphablending($cornerImg,\,1
thrown,1
www.kingsquare.nl/phppsdreader],1
duplicated,1
idea,1
symbol,1
content),1
SOME_HEADER,1
textual,1
focal,1
'related',1
Opera/9.80,1
$cornerImg,1
Gray,1
inner,1
wjhk.jupload.jar,1
Lang,1
\(%s\n)"\\,1
\man,\,1
Obfuscate,1
\AES-128,\,1
Codes,1
correct:,1
\"\protecting\,1
$_ci_data,1
\)('.$this->block_elements.').*?>#',\,1
\paths,\,1
\settings,\,1
'{memory_usage}',1
jquery.js,1
ext/standard/password,1
rough,1
'ssl_key',1
$this->CI,1
delicious,1
Without,1
)('.$this->inline_elements.')([,1
\reduction,\,1
source:,1
\PUT,\,1
\%7],\,1
UTF16,1
$data['school2'],1
\hack,\,1
['ssl_options'],1
causes,1
EXIT_UNK_CLASS,1
zLib,1
agency,1
\Hacky,\,1
addTextToCaptionBox(),1
locking,1
XML_RPC_Client,1
re-encode,1
us3.php.net/manual/en/function.imagecreate.php#53879,1
restrict,1
preferred,1
\form_input('stud_id',set_value('stud_id',''),'class="\col-12"\\,1
\float,\,1
grained,1
fly,1
URI:,1
precede,1
\were,\,1
unixODBC),1
\'me@my.domain.org',\,1
$this->load,1
you'd,1
accidentally,1
'user',1
'just',1
XMP,1
inclusion,1
emoticon,1
sign:,1
http://codeigniter.com/user_guide/helpers/url_helper.html,1
125,1
Neither,1
png),1
Escaping,1
userspace,1
often,1
$this->replacements['cal_cell_content_today'],1
bad..,1
$relative_path_from_current_pos,1
$autoload['helper'],1
Consider,1
$create_table,1
Elapsed,1
'sha1',1
(note:,1
Informational,1
portable,1
\way,\,1
mb_strpos(),1
'<timezone'),1
'mime_magic.magicfile',1
$row,1
exist;,1
$this->imageSize[3],1
field_id,1
UNIX-type,1
\where(),\,1
fade,1
Routing,1
tendency,1
http(s),1
TRUE/FALSE;,1
set_max_filesize(),1
(20121031104401_add_blog.php),1
'method'),1
emulates,1
'ssl_ca',1
too:,1
\archive,\,1
fixes,1
Insertion,1
set_<property_name>(),1
THESE,1
Stream,1
Thunderbird,1
\rsegments,\,1
mb_strlen(),1
auto-heading,1
prepends,1
assumes,1
\timezones,\,1
$tag_close,1
array('codeigniter');,1
\dates,\,1
(mcrypt,1
http://insomanic.me.uk/post/229851073/php-trick-catching-fatal-errors-e-error-with-a,1
\does,\,1
authentication,1
\comma,\,1
file_exists($file)),1
cycles,1
tcp,1
http://codeigniter.com/user_guide/libraries/cart.html,1
Kelly,1
well),1
l'image,1
extracted,1
biWidth;,1
\ID"\,\,1
Trivial,1
\properties,\,1
Attempt,1
($original,1
below),1
Single,1
$this->users_model->record_count();,1
proceed,1
FULLY,1
line-breaks,1
w/,1
<!--JUPLOAD_FILES-->,1
listed,1
'new_height',1
\jpg,\,1
thickbox,1
(using,1
pairs:,1
Mike,1
they're,1
http://codeigniter.com/user_guide/helpers/download_helper.html,1
certainly,1
HKDF,1
Memcache(d),1
Cut,1
$mime_type,1
mitigate,1
link-heavy,1
$targetPath,1
\features,\,1
PROTOCOL,1
\numeric,\,1
see:,1
like(),1
examining,1
self-sufficient,1
CI_Driver,1
\$height+$blurWidth*0.5-$distHeight,\,1
encrypting,1
500),1
5.6.16,1
